location_key,date,place_id,wikidata_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_tested_age_0,new_tested_age_1,new_tested_age_2,new_tested_age_3,new_tested_age_4,new_tested_age_5,new_tested_age_6,new_tested_age_7,new_tested_age_8,new_tested_age_9,cumulative_tested_age_0,cumulative_tested_age_1,cumulative_tested_age_2,cumulative_tested_age_3,cumulative_tested_age_4,cumulative_tested_age_5,cumulative_tested_age_6,cumulative_tested_age_7,cumulative_tested_age_8,cumulative_tested_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,new_intensive_care_patients_age_9,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_tested_male,new_tested_female,cumulative_tested_male,cumulative_tested_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,new_intensive_care_patients_male,new_intensive_care_patients_female,cumulative_intensive_care_patients_male,cumulative_intensive_care_patients_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
AR_V,2020-08-15,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,78,2,157,1431,18,4651,1,155,1,44,,,,,,,1,1,13,21,10,18,6,5,3,0,41,74,265,415,307,190,90,34,13,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,5,3,5,2,2,6,21,42,33,32,12,6,3,0,187,204,849,1357,984,606,302,99,52,11,0,0,0,0,0,0,1,0,0,0,7,6,8,15,19,31,29,20,17,3,0,0,0,0,0,1,0,0,0,0,1,1,1,2,5,11,14,7,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,41,37,819,608,0,2,10,8,73,83,2436,2194,1,0,95,59,1,0,29,15,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,-42,-12,-82,-81,-24,18,0.625,-3.708333,3.222222,0.127,,-2.361111,80.706283
AR_V,2020-08-16,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,44,1,142,1475,19,4793,3,158,1,45,,,,,,,2,1,9,12,7,8,3,2,,,43,75,274,427,314,198,93,36,13,2,0,0,0,0,0,0,1,0,,,0,0,0,1,0,2,6,3,5,2,1,3,22,49,29,25,8,5,,,188,207,871,1406,1013,631,310,104,52,11,0,0,0,0,0,1,2,0,,,7,6,8,15,19,32,31,20,17,3,0,0,0,0,0,0,1,0,,,1,1,1,2,5,11,15,7,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,21,23,840,631,1,0,11,8,69,73,2505,2267,2,1,97,60,1,0,30,15,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,-56,-31,-82,-89,-31,16,1.444444,-1.222222,4.208333,4.826,10.16,-1.416667,81.368353
AR_V,2020-08-17,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,50,0,102,1525,19,4895,2,160,0,45,,,,,,,3,4,2,11,9,4,3,1,,,46,79,276,438,323,202,96,37,13,2,0,0,0,0,0,0,0,0,,,0,0,0,1,0,2,6,3,5,2,3,5,14,34,21,16,7,2,,,191,212,885,1440,1034,647,317,106,52,11,0,0,0,0,0,0,2,0,,,7,6,8,15,19,32,33,20,17,3,0,0,0,0,0,0,0,0,,,1,1,1,2,5,11,15,7,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,13,24,853,655,0,0,11,8,45,57,2550,2324,2,0,99,60,0,0,30,15,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,-67,-51,,,-66,27,0.958333,-0.875,3.638889,3.3655,35.56,-1.347222,84.669321
AR_V,2020-08-18,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,59,1,135,1584,20,5030,2,162,0,45,,,,,,,2,3,31,9,4,5,3,0,1,1,48,82,307,447,327,207,99,37,14,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6,4,5,2,4,4,42,32,17,21,11,1,2,1,195,216,927,1472,1051,668,328,107,54,12,0,0,0,0,0,0,0,1,1,0,7,6,8,15,19,32,33,21,18,3,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,11,15,7,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,37,22,890,677,0,1,11,9,75,60,2625,2384,1,1,100,61,0,0,30,15,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,-25,,,-32,19,0.611111,-1.388889,3.680556,1.778,,-3.138889,76.422183
AR_V,2020-08-19,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,60,0,76,1644,20,5106,3,165,2,47,,,,,,,4,7,15,10,6,12,3,1,1,1,52,89,322,457,333,219,102,38,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,4,5,2,3,2,16,22,10,15,3,2,2,1,198,218,943,1494,1061,683,331,109,56,13,0,0,0,0,0,1,2,0,0,0,7,6,8,15,19,33,35,21,18,3,0,0,0,0,0,0,2,0,0,0,1,1,1,2,5,11,17,7,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,30,30,920,707,0,0,11,9,43,33,2668,2417,1,2,101,63,1,1,31,16,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,-52,-23,,,-31,18,2.263889,-2.625,8.0,0.127,10.16,-0.680556,80.957165
AR_V,2020-08-20,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,35,1,87,1679,21,5193,9,174,3,50,,,,,,,1,2,2,16,7,4,1,2,0,,53,91,324,473,340,223,103,40,15,4,0,0,0,0,0,0,1,0,0,,0,0,0,1,0,2,7,4,5,2,1,3,12,39,17,7,5,2,1,,199,221,955,1533,1078,690,336,111,57,13,0,0,1,0,0,2,2,4,0,,7,6,9,15,19,35,37,25,18,3,0,0,0,0,0,2,0,1,0,,1,1,1,2,5,13,17,8,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,15,19,935,726,1,0,12,9,40,46,2708,2463,7,2,108,65,2,1,33,17,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,-22,,,-31,19,5.291667,2.236111,8.277778,1.524,,2.527778,82.522384
AR_V,2020-08-21,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,29,0,68,1708,21,5261,1,175,1,51,,,,,,,0,2,4,6,11,4,2,0,,0,53,93,328,479,351,227,105,40,15,4,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,2,7,4,5,2,4,3,12,16,16,10,5,1,,1,203,224,967,1549,1094,700,341,112,57,14,0,0,0,0,0,1,0,0,,0,7,6,9,15,19,36,37,25,18,3,0,0,0,0,0,1,0,0,,0,1,1,1,2,5,14,17,8,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,16,13,951,739,0,0,12,9,32,35,2740,2498,1,0,109,65,1,0,34,17,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,-49,-23,-78,,-27,21,5.791667,2.777778,8.75,0.254,,2.097222,77.283926
AR_V,2020-08-22,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,33,1,82,1741,22,5343,5,180,0,51,,,,,,,1,3,7,8,7,3,0,2,1,1,54,96,335,487,358,230,105,42,16,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,7,4,6,2,2,2,16,17,24,12,3,4,1,1,205,226,983,1566,1118,712,344,116,58,15,0,0,0,1,0,0,2,1,1,0,7,6,9,16,19,36,39,26,19,3,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,14,17,8,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,14,19,965,758,1,0,13,9,37,45,2777,2543,3,2,112,67,0,0,34,17,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,-48,-16,-81,,-18,17,4.569444,1.972222,9.013889,0.508,,1.736111,82.061908
AR_V,2020-08-23,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,31,0,87,1772,22,5430,2,182,2,53,,,,,,,0,0,8,5,12,3,2,1,0,0,54,96,343,492,370,233,107,43,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,4,6,2,3,2,17,25,20,12,4,1,2,1,208,228,1000,1591,1138,724,348,117,60,16,0,0,1,0,1,0,0,0,0,0,7,6,10,16,20,36,39,26,19,3,0,0,1,0,0,0,0,1,0,0,1,1,2,2,5,14,17,9,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,22,9,987,767,0,0,13,9,46,41,2823,2584,1,1,113,68,2,0,36,17,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,-78,,-28,15,1.944444,-1.25,7.819444,0.0635,,-3.611111,67.753669
AR_V,2020-08-24,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,60,1,71,1832,23,5501,3,185,2,55,,,,,,,2,7,20,10,10,7,3,1,0,,56,103,363,502,380,240,110,44,16,5,0,0,0,0,0,0,0,1,0,,0,0,0,1,0,2,7,5,6,2,5,3,8,12,16,17,9,0,1,,213,231,1008,1603,1154,741,357,117,61,16,0,0,0,1,0,0,1,1,0,,7,6,10,17,20,36,40,27,19,3,0,0,0,0,0,0,0,2,0,,1,1,2,2,5,14,17,11,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,32,28,1019,795,1,0,14,9,32,39,2855,2623,2,1,115,69,1,1,37,18,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,-27,,,-20,18,1.069444,-1.333333,4.819444,0.0635,,-2.847222,75.164775
AR_V,2020-08-25,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,60,2,55,1892,25,5556,5,190,3,58,,,,,,,8,5,16,9,13,3,2,4,0,,64,108,379,511,393,243,112,48,16,5,0,0,0,0,0,0,0,2,0,,0,0,0,1,0,2,7,7,6,2,3,3,11,9,12,7,3,6,1,,216,234,1019,1612,1166,748,360,123,62,16,0,0,0,0,0,3,0,1,1,,7,6,10,17,20,39,40,28,20,3,0,0,0,0,0,1,2,0,0,,1,1,2,2,5,15,19,11,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,31,29,1050,824,2,0,16,9,27,28,2882,2651,4,1,119,70,2,1,39,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,-24,,,-19,16,1.680556,-2.083333,6.375,0.381,,-2.402778,74.617011
AR_V,2020-08-26,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,33,1,91,1925,26,5647,2,192,0,58,,,,,,,0,0,6,10,7,4,6,0,0,0,64,108,385,521,400,247,118,48,16,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,7,8,6,2,4,4,18,22,16,12,11,2,2,0,220,238,1037,1634,1182,760,371,125,64,16,0,0,0,0,0,0,0,0,1,1,7,6,10,17,20,39,40,28,21,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,15,19,11,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,18,15,1068,839,0,1,16,10,45,46,2927,2697,1,1,120,71,0,0,39,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,-51,-22,,,-18,15,2.333333,-1.388889,6.388889,0.0,,-3.430556,66.541541
AR_V,2020-08-27,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,57,2,111,1982,28,5758,2,194,0,58,,,,,,,5,1,14,18,9,7,2,1,0,,69,109,399,539,409,254,120,49,16,5,0,0,0,0,0,0,0,2,0,,0,0,0,1,0,2,7,10,6,2,6,3,21,40,20,14,4,2,1,,226,241,1058,1674,1202,774,375,127,65,16,0,0,0,0,1,0,0,0,1,,7,6,10,17,21,39,40,28,22,4,0,0,0,0,0,0,0,0,0,,1,1,2,2,5,15,19,11,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,28,29,1096,868,1,1,17,11,57,54,2984,2751,1,1,121,72,0,0,39,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,-23,,,-19,16,1.763889,-1.75,5.847222,0.0635,,-2.555556,73.396876
AR_V,2020-08-28,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,44,1,96,2026,29,5854,3,197,1,59,,,,,,,0,5,4,11,12,4,3,2,2,1,69,114,403,550,421,258,123,51,18,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,7,11,6,2,5,4,9,26,25,15,5,4,2,1,231,245,1067,1700,1227,789,380,131,67,17,0,0,1,0,0,2,0,0,0,0,7,6,11,17,21,41,40,28,22,4,0,0,0,0,0,0,0,1,0,0,1,1,2,2,5,15,19,12,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,22,22,1118,890,1,0,18,11,46,50,3030,2801,2,1,123,73,1,0,40,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,-52,-28,-82,,-16,19,-0.041667,-2.805556,5.694444,0.0,,-2.652778,82.606483
AR_V,2020-08-29,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,37,4,124,2063,33,5978,4,201,1,60,,,,,,,4,2,5,9,12,3,1,1,,0,73,116,408,559,433,261,124,52,18,6,0,0,1,0,0,1,1,1,,0,0,0,1,1,0,3,8,12,6,2,4,1,21,43,34,9,9,3,,0,235,246,1088,1743,1261,798,389,134,67,17,0,0,0,1,0,0,2,0,,1,7,6,11,18,21,41,42,28,22,5,0,0,0,0,0,0,1,0,,0,1,1,2,2,5,15,20,12,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,18,19,1136,909,4,0,22,11,57,67,3087,2868,2,2,125,75,1,0,41,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,-54,-23,-80,,-16,16,0.375,-2.652778,4.055556,6.096,59.69,-1.555556,87.018446
AR_V,2020-08-30,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,25,0,77,2088,33,6055,1,202,0,60,,,,,,,0,,9,8,3,1,3,1,0,,73,116,417,567,436,262,127,53,18,6,0,,0,0,0,0,0,0,0,,0,0,1,1,0,3,8,12,6,2,2,,13,28,18,9,3,2,2,,237,246,1101,1771,1279,807,392,136,69,17,0,,0,0,1,0,0,0,0,,7,6,11,18,22,41,42,28,22,5,0,,0,0,0,0,0,0,0,,1,1,2,2,5,15,20,12,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,18,7,1154,916,0,0,22,11,48,29,3135,2897,0,1,125,76,0,0,41,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,-79,,-31,16,-1.111111,-3.930556,3.486111,5.2705,30.48,-4.430556,79.064429
AR_V,2020-08-31,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,43,1,57,2131,34,6112,3,205,1,61,,,,,,,3,8,9,11,5,2,0,5,,,76,124,426,578,441,264,127,58,18,6,0,0,0,0,0,0,1,0,,,0,0,1,1,0,3,9,12,6,2,1,0,16,23,13,3,1,0,,,238,246,1117,1794,1292,810,393,136,69,17,0,0,0,0,3,0,0,0,,,7,6,11,18,25,41,42,28,22,5,0,0,0,0,0,1,0,0,,,1,1,2,2,5,16,20,12,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,28,15,1182,931,1,0,23,11,32,24,3167,2921,1,2,126,78,1,0,42,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,-27,,,-18,16,0.638889,-3.875,5.625,2.032,200.66,-2.430556,80.169981
AR_V,2020-09-01,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,68,2,134,2199,36,6246,2,207,0,61,,,,,,,5,6,10,15,17,3,10,1,1,,81,130,436,593,458,267,137,59,19,6,0,0,0,0,0,0,0,1,1,,0,0,1,1,0,3,9,13,7,2,6,8,19,35,34,11,17,2,2,,244,254,1136,1829,1326,821,410,138,71,17,0,0,0,0,0,1,1,0,0,,7,6,11,18,25,42,43,28,22,5,0,0,0,0,0,0,0,0,0,,1,1,2,2,5,16,20,12,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,34,34,1216,965,1,1,24,12,61,73,3228,2994,0,2,126,80,0,0,42,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,-19,,,-17,14,2.736111,-1.111111,6.513889,1.9685,149.86,-1.055556,76.241213
AR_V,2020-09-02,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,45,1,90,2244,37,6336,3,210,1,62,,,,,,,3,0,5,11,13,8,2,1,2,0,84,130,441,604,471,275,139,60,21,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,9,14,7,2,0,3,10,29,23,16,4,1,3,1,244,257,1146,1858,1349,837,414,139,74,18,0,0,0,0,1,1,1,0,0,0,7,6,11,18,26,43,44,28,22,5,0,0,0,0,1,0,0,0,0,0,1,1,2,2,6,16,20,12,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,24,20,1240,985,1,0,25,12,51,38,3279,3032,3,0,129,80,1,0,43,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,-19,,,-17,14,2.486111,-0.333333,6.958333,0.0,149.86,-0.027778,83.593624
AR_V,2020-09-03,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,98,2,124,2342,39,6460,1,211,1,63,,,,,,,5,17,11,18,26,13,6,1,1,,89,147,452,622,497,288,145,61,22,6,0,0,0,0,0,0,1,1,0,,0,0,1,1,0,3,10,15,7,2,2,3,18,41,39,12,7,1,1,,246,260,1164,1899,1388,849,421,140,75,18,0,0,0,0,0,0,1,0,0,,7,6,11,18,26,43,45,28,22,5,0,0,0,0,0,0,1,0,0,,1,1,2,2,6,16,21,12,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,52,45,1292,1030,1,1,26,13,76,48,3355,3080,1,0,130,80,1,0,44,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,-21,,,-17,15,2.638889,0.402778,6.236111,1.905,99.06,1.083333,89.669492
AR_V,2020-09-04,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,32,1,121,2374,40,6581,1,212,1,64,,,,,,,1,2,4,8,11,2,2,2,0,,90,149,456,630,508,290,147,63,22,6,0,0,0,0,0,0,0,0,1,,0,0,1,1,0,3,10,15,8,2,1,3,20,29,39,15,11,2,1,,247,263,1184,1928,1427,864,432,142,76,18,0,0,0,0,0,0,1,0,0,,7,6,11,18,26,43,46,28,22,5,0,0,0,0,0,1,0,0,0,,1,1,2,2,6,17,21,12,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,18,14,1310,1044,1,0,27,13,83,37,3438,3117,0,1,130,81,1,0,45,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,-15,-76,,-13,16,3.333333,0.583333,6.555556,1.778,99.06,1.347222,86.868372
AR_V,2020-09-05,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,36,1,152,2410,41,6733,2,214,1,65,,,,,,,0,0,3,13,5,6,6,3,0,,90,149,459,643,513,296,153,66,22,6,0,0,0,1,0,0,0,0,0,,0,0,1,2,0,3,10,15,8,2,3,1,19,52,34,22,13,7,1,,250,264,1203,1980,1461,886,445,149,77,18,0,0,0,0,0,0,1,1,0,,7,6,11,18,26,43,47,29,22,5,0,0,0,0,0,0,1,0,0,,1,1,2,2,6,17,22,12,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,19,17,1329,1061,0,1,27,14,69,83,3507,3200,1,1,131,82,1,0,46,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,-1,-77,,-14,13,3.958333,1.222222,7.347222,0.0635,,1.125,82.110801
AR_V,2020-09-06,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,54,0,138,2464,41,6871,1,215,1,66,,,,,,,3,7,12,15,11,2,3,1,,0,93,156,471,658,524,298,156,67,22,6,0,0,0,0,0,0,0,0,,0,0,0,1,2,0,3,10,15,8,2,3,4,29,47,32,9,11,2,,1,253,268,1232,2027,1493,895,456,151,77,19,0,0,0,0,0,0,1,0,,0,7,6,11,18,26,43,48,29,22,5,0,0,0,0,0,0,1,0,,0,1,1,2,2,6,17,23,12,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,24,29,1353,1090,0,0,27,14,59,79,3566,3279,1,0,132,82,1,0,47,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,,-64,,-27,12,4.402778,0.875,8.583333,0.0,,0.652778,76.648087
AR_V,2020-09-07,ChIJISlD2c8iTLwRjdjwjDVU7oA,Q44832,AR,Argentina,V,Tierra del Fuego,AR,ARG,1,83,0,125,2547,41,6996,0,215,0,66,,,,,,,9,7,16,20,11,11,7,2,,,102,163,487,678,535,309,163,69,22,6,0,0,0,0,0,0,0,0,,,0,0,1,2,0,3,10,15,8,2,4,5,24,38,24,17,11,2,,,257,273,1256,2065,1517,912,467,153,77,19,0,0,0,0,0,0,0,0,,,7,6,11,18,26,43,48,29,22,5,0,0,0,0,0,0,0,0,,,1,1,2,2,6,17,23,12,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,53,30,1406,1120,0,0,27,14,66,59,3632,3338,0,0,132,82,0,0,47,19,169183,65255,61950,23079,23370,21927,21227,17270,12192,5257,2114,316,153550,-54.362,-67.638,144,21571,,-12,,,-28,16,3.361111,0.0,8.944444,0.0,,0.819444,83.75536
